,mzmed,rtmed,isotopes
peakpos1701,143.154228680888,20.481161666666697,[7][M+2]+
peakpos1702,688.601038388907,14.8779805,[1361][M]+
peakpos1703,859.7741426533611,15.855097,[2725][M]+
peakpos1704,257.225743866814,15.3839835,
peakpos1705,899.70833430026,15.0437098333333,
peakpos1706,790.571121718151,7.28781695,[2118][M]+
peakpos1707,790.5889866947771,7.24939603333333,
peakpos1708,274.273453933834,15.065968666666699,
peakpos1709,772.712085425002,14.904154,[1961][M+2]+
peakpos1710,753.5674780937151,10.454742999999999,[1779][M+3]+
peakpos1711,246.24231151576802,15.401426999999998,[62][M]+
peakpos1712,867.639877505209,6.755637599999999,[2776][M+1]+
peakpos1713,791.567955425388,7.03478943333333,
peakpos1714,1169.34095291161,17.120119,
peakpos1715,769.635088046443,7.39136053333333,
peakpos1716,413.307757054646,14.895327666666699,
peakpos1717,747.3281405830451,11.1090805,[1749][M+1]+
peakpos1718,812.605969241303,7.39687455,
peakpos1719,992.769685770489,15.474274166666698,[3557][M]+
peakpos1720,815.5758344388789,14.860532000000001,[2333][M]+
peakpos1721,1391.1801954309801,14.899814666666698,[4051][M+3]+
peakpos1722,762.630670180033,6.30198135,[1880][M+1]+
peakpos1723,179.035163351068,0.0685419138333333,
peakpos1724,464.446021596995,5.85704135,[487][M]+
peakpos1725,780.706910556251,15.192502833333302,[2041][M]+
peakpos1726,1201.379237809,7.802560499999999,[3900][M]2+
peakpos1727,914.756975952469,15.345267666666699,[3122][M]+
peakpos1728,1302.2063126477601,15.680613500000002,
peakpos1729,132.13824965214098,16.1255875,
peakpos1730,322.237333213974,1.9656013666666698,[188][M]+
peakpos1731,577.608333191595,7.00865075,[850][M]+
peakpos1732,867.730996905786,15.5322683333333,[2774][M+2]+
peakpos1733,615.578720095708,10.454749000000001,[997][M]+
peakpos1734,938.8997851958251,16.125553,[3256][M+2]+
peakpos1735,912.8053511034309,16.238969,[3104][M+1]+
peakpos1736,1303.2092523343301,15.680617999999999,
peakpos1737,274.273891429492,18.1801003333333,
peakpos1738,821.6618349630941,14.8081865,[2388][M]+
peakpos1739,798.539560182934,7.5321183000000005,
peakpos1740,777.569152838938,10.4505275,
peakpos1741,437.345041565306,5.69135933333333,
peakpos1742,809.732230459037,15.305473000000001,[2280][M]+
peakpos1743,781.405824152381,6.78936798333333,[2032][M+1]+
peakpos1744,919.730637908692,15.6435978333333,
peakpos1745,957.7861487078391,15.7591345,[3381][M]+
peakpos1746,1348.8855459291099,10.4523348333333,[4033][M+1]+
peakpos1747,721.505741195036,20.330668,
peakpos1748,636.555142700689,9.32056303333333,[1081][M]+
peakpos1749,690.2841839135409,5.420831099999999,[1355][M+2]+
peakpos1750,992.844990197529,15.558482500000002,[3558][M]+
peakpos1751,670.5599218917849,15.104810999999998,[1251][M+1]+
peakpos1752,934.789292999803,15.898726500000002,[3239][M+1]+
peakpos1753,762.215154912698,14.686045499999999,[1866][M+2]+
peakpos1754,800.247118131649,14.686045000000002,[2197][M+1]+
peakpos1755,866.636310946969,7.034827900000001,[2777][M]+
peakpos1756,918.752496098393,14.9652245,[3153][M]+
peakpos1757,936.886146594072,16.238970499999997,[3251][M+1]+
peakpos1758,1244.36137634086,17.65231,[3958][M]+
peakpos1759,1296.1466796996601,15.357814999999999,[3995][M+2]+
peakpos1760,794.6055182456911,7.26165525,
peakpos1761,518.401996046386,3.08271705,[637][M+1]+
peakpos1762,290.268525219874,16.1959683333333,[134][M]+
peakpos1763,132.138243269257,15.532307000000001,
peakpos1764,783.726211279072,15.436341,[2057][M+1]+
peakpos1765,406.20249582273203,15.074919666666698,
peakpos1766,694.561024530934,14.8779685,[1378][M+1]+
peakpos1767,935.643041278204,5.717450299999999,[3241][M+1]+
peakpos1768,793.051926601797,6.7818168000000005,[2127][M+1]2+
peakpos1769,796.620315521684,7.820020599999999,
peakpos1770,773.661715522673,15.305473999999998,[1983][M]+
peakpos1771,772.621121279422,8.4743351,[1977][M]+
peakpos1772,745.592195356911,8.116637400000002,[1743][M+1]+
peakpos1773,754.537627384133,6.00535405,[1818][M]+
peakpos1774,1494.77978336796,12.8713885,[4095][M+1]+
peakpos1775,686.5969172044599,14.886597166666698,[1323][M+3]+
peakpos1776,455.333930174644,3.07784965,[455][M+1]+
peakpos1777,392.28668925824206,15.383994,[322][M+1]+
peakpos1778,943.7608552708681,15.287990833333302,[3286][M+3]+
peakpos1779,958.868749353575,15.898664666666699,[3375][M+2]+
peakpos1780,642.514796993633,9.31187005,[1114][M+1]+
peakpos1781,399.40227683475996,5.0369660000000005,[327][M+1]+
peakpos1782,796.441092765941,7.8364615,[2158][M+1]+
peakpos1783,914.779229049153,15.331633499999999,[3123][M]+
peakpos1784,406.202556515114,18.3283906666667,
peakpos1785,758.581382193489,6.32621433333333,
peakpos1786,1245.36113109723,17.652307999999998,[3958][M+1]+
peakpos1787,259.241446966112,15.383987,
peakpos1788,708.510460073934,13.599613,
peakpos1789,697.363409073447,4.22559185,[1389][M+2]+
peakpos1790,897.7788788203419,15.951070499999998,[2996][M+2]+
peakpos1791,1034.0397169395198,15.671888000000001,
peakpos1792,962.701046425921,15.4450605,
peakpos1793,900.748971404924,16.0383135,[3019][M+1]+
peakpos1794,1129.05298489171,8.081856,[3817][M+3]+
peakpos1795,955.771047667233,15.567201,
peakpos1796,734.5591475393179,6.64222815,[1648][M+2]+
peakpos1797,834.7366093085691,15.069918,[2509][M]+
peakpos1798,864.7126361921049,15.296745000000001,[2752][M+1]+
peakpos1799,830.621916195219,6.49380136666667,[2463][M+2]+
peakpos1800,757.623524203374,7.0435474000000005,[1814][M+4]+
peakpos1801,815.63553047073,8.8058562,[2328][M+1]+
peakpos1802,760.574449238235,7.2965422,
peakpos1803,836.46392492298,9.03269225,
peakpos1804,384.383074008131,5.02823765,[310][M]+
peakpos1805,897.7182976801711,15.645707999999999,[2995][M+2]+
peakpos1806,392.28703576724195,15.689333,[321][M+1]+
peakpos1807,835.602859572198,7.0609852,
peakpos1808,685.329289375299,4.92354165,[1321][M+2]+
peakpos1809,427.43369983530505,5.6476642,[381][M+1]+
peakpos1810,325.21990153747697,3.63250076666667,
peakpos1811,769.423101172632,6.92979126666667,[1945][M]+
peakpos1812,935.681647589852,15.436299333333302,
peakpos1813,416.373050707535,4.7490551,[363][M]+
peakpos1814,910.7814990991409,15.881274,[3076][M+3]+
peakpos1815,975.664953387832,5.71736056666667,[3480][M]+
peakpos1816,179.035164842797,0.4884225283333329,
peakpos1817,1382.6541094855302,9.5299776,[4048][M+1]+
peakpos1818,801.6842566014011,15.340369,[2205][M+2]+
peakpos1819,968.227690672689,5.00736378333333,[3437][M]+
peakpos1820,547.357995266088,5.77849438333333,[745][M]+
peakpos1821,927.7744581748061,15.017566,[3209][M]+
peakpos1822,986.7976536715049,15.069917000000002,
peakpos1823,438.347923244169,4.81095863333333,[402][M+2]+
peakpos1824,848.5539579614549,7.73276815,[2621][M]+
peakpos1825,893.656608539211,7.42741915,[2970][M+1]+
peakpos1826,238.201005083108,0.709855956666667,
peakpos1827,955.8416106761811,15.5323055,
peakpos1828,955.8367363222121,15.532292000000002,
peakpos1829,866.6697457333361,15.1484335,[2772][M+1]+
peakpos1830,798.744276961876,15.575921,[2178][M+2]+
peakpos1831,576.497424080928,8.1878174,
peakpos1832,774.5904247863671,7.27910225,
peakpos1833,771.6083897308561,7.5931739,
peakpos1834,917.9001920677961,15.789182833333301,[3148][M]+
peakpos1835,947.871765589489,15.645717000000001,[3303][M+3]+
peakpos1836,316.247754272304,0.994269166666667,[176][M]+
peakpos1837,807.7253830721919,15.2181923333333,
peakpos1838,913.75048572719,15.347178833333302,
peakpos1839,550.4902355356891,15.619545,
peakpos1840,756.549734462126,7.3140016,[1834][M]+
peakpos1841,890.788444464881,15.401438500000001,[2937][M+3]+
peakpos1842,666.462942482196,10.4546961666667,[1208][M+3]+
peakpos1843,1203.33660005514,17.6523095,[3901][M]+
peakpos1844,1195.8338529429,6.75998193333333,
peakpos1845,836.2360027118041,15.398441,[2499][M+2]+
peakpos1846,941.8352525622189,15.209504999999998,[3288][M+1]+
peakpos1847,693.635960845961,15.445060999999999,
peakpos1848,820.5832291730901,6.947573200000001,[2376][M]+
peakpos1849,895.7629120723429,15.7591345,[2980][M+2]+
peakpos1850,668.6186315434941,8.16897955,[1245][M]+
peakpos1851,889.527726101532,6.746923299999999,[2944][M]+
peakpos1852,1184.33519205908,6.77309565,[3873][M+2]2+
peakpos1853,957.8565276418809,15.794031,
peakpos1854,883.7143680310311,15.741685,[2903][M]+
peakpos1855,940.196522878329,4.6523603,[3282][M]+
peakpos1856,407.205337973498,16.1342563333333,
peakpos1857,838.621828910815,7.71532065,[2541][M+1]+
peakpos1858,406.202576407204,18.712314000000003,
peakpos1859,1204.3322180344,17.652309,[3901][M+1]+
peakpos1860,794.547010180599,6.29326385,[2141][M+1]+
peakpos1861,744.331115237266,6.78936798333333,
peakpos1862,709.530956034313,14.877976,[1477][M]+
peakpos1863,739.5718835814611,6.7207504,
peakpos1864,516.51353146288,8.09046725,
peakpos1865,684.315467301762,4.92354085,[1321][M+1]+
peakpos1866,816.5865743942129,7.45359075,[2347][M]+
peakpos1867,157.842146106882,15.6457215,
peakpos1868,573.486816507104,15.418876000000001,
peakpos1869,547.471318495852,15.392678333333302,
peakpos1870,785.6524223576781,9.0588606,
peakpos1871,885.786966986548,16.2302505,[2922][M]+
peakpos1872,338.341355138451,4.687731299999999,[211][M]+
peakpos1873,406.20256468257696,19.135447,
peakpos1874,795.6076426270109,8.28239845,[2152][M+1]+
peakpos1875,909.8005828773939,15.353424833333301,[3089][M]+
peakpos1876,795.4374506452609,9.00906766666666,[2157][M]+
peakpos1877,945.77175280343,15.0219375,
peakpos1878,855.814875769371,15.584651999999998,
peakpos1879,352.247619046354,2.32616355,[243][M]+
peakpos1880,818.721552836333,14.7471155,
peakpos1881,889.7233488136,15.340369,
peakpos1882,444.379464034636,4.0463539333333305,[431][M]+
peakpos1883,819.630897956741,6.82105183333333,[2348][M+3]+
peakpos1884,875.5558304358431,7.0784444,[2831][M+1]+
peakpos1885,892.738483970331,14.904093666666698,[2971][M]+
peakpos1886,331.001580064605,1.2246567,[197][M+4]+
peakpos1887,545.34305064823,2.5324921166666696,[734][M+1]+
peakpos1888,767.407149045086,7.233989599999999,
peakpos1889,721.5059007879311,19.5105915,
peakpos1890,971.7267683171449,15.47995,[3459][M]+
peakpos1891,947.7263840805921,15.636992000000001,
peakpos1892,324.21674898621103,23.942549,
peakpos1893,718.3154793578819,6.075149099999999,[1538][M]+
peakpos1894,731.596238754932,6.47646555,[1634][M+2]+
peakpos1895,325.219900979775,4.2255861,[193][M+1]+
peakpos1896,721.5058337207221,19.083108,
peakpos1897,792.7074752127969,14.686046,[2139][M]+
peakpos1898,440.27667476359704,2.46325378333333,[417][M]+
peakpos1899,609.53349815052,9.41694886666667,
peakpos1900,906.6872153487219,15.288020999999999,[3054][M+2]+
peakpos1901,946.714069585255,15.4363355,[3308][M+1]+
peakpos1902,752.55594188206,9.697099699999999,[1802][M]+
peakpos1903,768.7069923738519,14.973948000000002,[1944][M]+
peakpos1904,639.4957218763179,8.3172952,[1102][M]+
peakpos1905,752.370072974405,6.3479877666666695,
peakpos1906,722.5105429679289,14.808252333333302,
peakpos1907,871.67074796475,8.1166358,[2805][M+1]+
peakpos1908,325.21991065298903,4.84023633333333,
peakpos1909,955.8064774083031,15.322920499999999,[3369][M]+
peakpos1910,876.264693995956,15.398439999999999,[2823][M+3]+
peakpos1911,949.7429272392219,15.8463785,
peakpos1912,996.259459020509,5.45572235,[3574][M]+
peakpos1913,464.372704708991,4.7929515,[483][M]+
peakpos1914,922.870364057188,16.134276999999997,
peakpos1915,559.372585644204,3.13505555,[787][M]+
peakpos1916,913.803993441386,15.340363,[3103][M+2]+
peakpos1917,496.529275266999,7.00782086666667,
peakpos1918,1038.30592215681,6.41978046666667,[3703][M]+
peakpos1919,413.265683936966,20.249377333333303,
peakpos1920,982.8773057005451,15.471235,[3511][M]+
peakpos1921,776.095351172892,7.0435438999999995,
peakpos1922,1202.78234854494,8.70989195,[3899][M+3]+
peakpos1923,748.526277471904,7.122064599999999,[1766][M]+
peakpos1924,1276.13624354825,15.584651999999998,
peakpos1925,186.043634941651,20.452814,[27][M]+
peakpos1926,1263.1708327255099,15.349091,
peakpos1927,716.624365400684,14.995727833333302,[1514][M+2]+
peakpos1928,847.661365248356,7.80252688333333,[2595][M+3]+
peakpos1929,741.5291478622889,6.301979900000001,[1711][M]+
peakpos1930,179.03516078137002,0.84128058,
peakpos1931,325.219910750485,2.0058365,
peakpos1932,205.085795601447,2.33242375,[37][M]+
peakpos1933,709.514868380987,14.672834333333302,[1468][M+1]+
peakpos1934,960.783677705753,14.9652215,[3392][M+1]+
peakpos1935,886.863077600233,15.58465,
peakpos1936,759.620445874928,6.5025271666666695,
peakpos1937,750.5575682738,15.584627833333302,
peakpos1938,406.2025828658,19.658904,[339][M]+
peakpos1939,1291.1919600785302,15.3665405,[3989][M+2]+
peakpos1940,917.558714366134,7.7327667,[3141][M]+
peakpos1941,750.557609008983,15.157159,
peakpos1942,160.180802981601,20.394581333333303,[13][M]+
peakpos1943,787.6589187501221,8.58775175,[2078][M+2]+
peakpos1944,936.8777302984711,16.326219000000002,[3250][M+1]+
peakpos1945,767.4071766900639,7.4524161333333305,
peakpos1946,324.21676174247995,0.046648214,
peakpos1947,372.360906264766,15.383987,[276][M+3]+
peakpos1948,679.417440843727,4.033665200000001,[1292][M]+
peakpos1949,775.6035078450909,8.0904655,[1994][M+1]+
peakpos1950,888.80120156926,15.1048175,[2940][M]+
peakpos1951,882.8378529649079,16.230244,[2886][M+2]+
peakpos1952,744.6641433101421,14.895458166666698,[1714][M+3]+
peakpos1953,859.454683630251,15.061304500000002,[2710][M+1]+
peakpos1954,675.2926843271171,8.19598803333333,[1269][M+1]+
peakpos1955,882.753536110596,15.209503,
peakpos1956,750.5577777461219,14.031726,[1781][M]+
peakpos1957,844.5243355187109,6.52880575,[2591][M]+
peakpos1958,837.6083012777581,7.42741635,[2506][M+3]+
peakpos1959,984.892833518023,15.689305333333301,
peakpos1960,735.553832249464,7.21803545,[1652][M+2]+
peakpos1961,721.506135602474,18.3807713333333,
peakpos1962,674.5912218777211,15.689341500000001,
peakpos1963,275.277100326808,15.689344,
peakpos1964,856.7336852649589,15.619539499999998,
peakpos1965,951.912501835789,16.230237,
peakpos1966,721.505689289203,19.833281500000002,
peakpos1967,1264.1741446829901,15.349091,[3974][M]+
peakpos1968,872.537879883328,6.3456023,[2817][M]+
peakpos1969,773.653161272126,9.0239646,[1982][M]+
peakpos1970,1301.26318213116,15.663139333333302,
peakpos1971,909.7296652561121,15.7591345,[3084][M]+
peakpos1972,179.035165824404,1.26805405,[21][M]+
peakpos1973,948.747902337629,15.780917833333302,[3320][M+1]+
peakpos1974,820.5802903959669,7.7676582,
peakpos1975,847.678151587041,14.9477745,[2618][M]+
peakpos1976,581.540522651786,16.125501666666697,[853][M+2]+
peakpos1977,911.787400037356,15.4799223333333,[3097][M+1]+
peakpos1978,475.418345685932,5.77849438333333,[521][M+1]+
peakpos1979,916.7947807680181,15.2880215,[3138][M]+
peakpos1980,316.188243419215,0.9900727633333329,
peakpos1981,292.211452947836,0.76204288,
peakpos1982,905.694042001272,15.288023,[3054][M+1]+
peakpos1983,721.505651712818,13.462113833333301,[1561][M]+
peakpos1984,1010.2749306063901,5.73489805,[3621][M]+
peakpos1985,867.801487811924,15.802754,
peakpos1986,967.849506873681,15.288027,
peakpos1987,895.8330221288811,16.024707833333302,[2989][M+1]+
peakpos1988,179.03515365351,20.374295999999998,
peakpos1989,694.64801061433,15.383988,
peakpos1990,725.412562260344,4.22559185,[1587][M+1]+
peakpos1991,132.138279785998,16.418881166666697,
peakpos1992,618.226999971766,6.19411723333333,[1003][M]+
peakpos1993,721.505695080907,17.9358188333333,
peakpos1994,769.592329624662,7.567002900000001,[1940][M+1]+
peakpos1995,366.26375283058997,2.32933226666667,[267][M]+
peakpos1996,970.869291720034,15.471233499999999,[3443][M+2]+
peakpos1997,881.697424417189,15.5235805,[2895][M]+
peakpos1998,1202.3329072978302,17.652309,
peakpos1999,1243.36254654907,17.652312,
peakpos2000,121.02856548467,2.32616515,
peakpos2001,121.02862139839701,4.75329955,
peakpos2002,121.028592951181,15.6733975,
peakpos2003,121.02848414937701,15.933610999999999,
peakpos2004,121.028511932505,10.5071823333333,
peakpos2005,121.028528280194,20.349206333333303,
peakpos2006,121.966249399768,0.20369696,
peakpos2007,121.966346000149,20.749443499999998,
peakpos2008,122.08127384314501,1.08892878333333,
peakpos2009,122.096568817122,0.65735152,
peakpos2010,122.97962832341899,0.9609742,
peakpos2011,123.091847264136,20.348126500000003,
peakpos2012,123.09176989962499,0.6311824,
peakpos2013,123.09180207066002,16.212740666666697,
peakpos2014,123.091758361795,7.15690276666667,
peakpos2015,123.09174351263201,6.92060603333333,
peakpos2016,123.091839694651,15.500520999999999,
peakpos2017,123.09177612745,10.524550999999999,
peakpos2018,123.09187598534099,2.4485028333333303,
peakpos2019,123.97164950188801,1.05867115,
peakpos2020,124.08710517848301,2.79491916666667,
peakpos2021,124.209919424837,4.487657433333331,
peakpos2022,125.107356723629,15.54103,
peakpos2023,125.10743414233801,20.348119,
peakpos2024,125.10741003663999,6.65531795,
peakpos2025,125.107451257929,16.2607785,
peakpos2026,125.51149015778799,3.80683705,
peakpos2027,125.986396454006,23.798582500000002,
peakpos2028,125.98641239298401,22.197679,
peakpos2029,125.986418013503,21.586967,
peakpos2030,125.986403329182,23.371095999999998,
peakpos2031,125.98640919526599,22.95669,
peakpos2032,125.98641676360799,21.076601999999998,
peakpos2033,125.986400680831,0.046657897999999996,
peakpos2034,125.986372972446,10.5682573333333,
peakpos2035,125.986403116034,0.671969816666667,
peakpos2036,125.986449770674,16.55741,
peakpos2037,125.98639622318899,17.599957999999997,
peakpos2038,125.986292297334,19.764149166666698,
peakpos2039,126.110836373701,8.88873895,
peakpos2040,126.11087413813999,17.527305,
peakpos2041,126.127877549313,20.383025,
peakpos2042,126.12787463878901,1.0761254999999998,
peakpos2043,126.12785616118299,10.664144,
peakpos2044,126.12787430088699,13.024059,
peakpos2045,126.127882615559,21.380871166666697,
peakpos2046,126.149899229277,3.81554965,
peakpos2047,126.989667074172,20.452817,[1][M+1]+
peakpos2048,126.989799602806,22.546653,
peakpos2049,126.989655063619,0.925744996666667,
peakpos2050,127.015592139284,0.824660663333333,
peakpos2051,127.07273759351101,0.59628435,
peakpos2052,127.086737506273,16.3742015,
peakpos2053,127.086784013871,20.3944126666667,
peakpos2054,127.08663179403099,11.218098333333302,
peakpos2055,127.099765502257,1.07611845,
peakpos2056,127.111820988647,0.775404056666667,
peakpos2057,127.123084772288,0.15134023,
peakpos2058,127.965702598386,1.05394625,
peakpos2059,127.98227320725401,20.448455499999998,[1][M+2]+
peakpos2060,128.070703169769,10.062161,
peakpos2061,128.07067363393801,6.7120322,
peakpos2062,128.070673413589,8.055557499999999,
peakpos2063,128.070712225747,8.81391843333333,
peakpos2064,128.070624984517,20.452816000000002,
peakpos2065,128.07068137026198,4.74920806666667,
peakpos2066,128.070687343217,7.1744121,
peakpos2067,128.07075599298798,23.859658,
peakpos2068,128.070709848508,11.096658666666698,
peakpos2069,128.070614751623,2.7336816,
peakpos2070,128.07063785616302,3.61497908333333,
peakpos2071,128.070682769426,3.19532698333333,
peakpos2072,128.070634188475,7.74053841666667,
peakpos2073,128.070606434237,14.930605666666699,
peakpos2074,128.143432872283,1.0935768999999997,
peakpos2075,128.143452797688,20.6915386666667,
